Shipment_ID,Order_ID,Customer_ID,Product_ID,Origin_Country,Destination_Country,Transport_Mode,Carrier,Order_Date,Shipping_Date,Planned_Arrival_Date,Actual_Arrival_Date,Delay_Days,Delay_Status,Delay_Reason,Shipment_Value,Priority_Level,Route
103027,245927,5301,19,USA,Germany,Air,Emirates (EK),2024-07-29,2024-07-31,2024-08-16,2024-08-18,2,Delayed,Customs,18632.35,Low,USA → Germany
103028,219581,8971,19,India,China,Air,Qatar Airways (QR),2024-08-12,2024-08-14,2024-09-03,2024-09-03,0,On-Time,,44326.3,Low,India → China
103029,221171,7430,4,South Africa,China,Road,Cargo Carriers,2024-01-16,2024-01-19,2024-01-27,2024-01-30,3,Delayed,Weather,32772.37,High,South Africa → China
103030,279214,7645,15,China,UK,Sea,COSCO,2023-06-18,2023-06-19,2023-07-08,2023-07-08,0,On-Time,,25734.27,Medium,China → UK
103031,239676,7850,4,Netherlands,USA,Sea,MSC (Mediterranean Shipping Company),2023-11-03,2023-11-08,2023-11-27,2023-11-30,3,Delayed,Customs,44128.97,High,Netherlands → USA
103032,250525,5533,12,Brazil,South Africa,Air,British Airways (IAG),2024-07-12,2024-07-14,2024-07-21,2024-07-23,2,Delayed,Customs,23228.06,Low,Brazil → South Africa
103033,261581,7980,15,Germany,USA,Road,FedEx,2024-04-17,2024-04-21,2024-05-01,2024-05-01,0,On-Time,,66258.27,Medium,Germany → USA
103034,238937,5783,10,USA,UK,Road,FedEx,2023-11-08,2023-11-13,2023-12-02,2023-12-05,3,Delayed,Carrier Issues,37660.15,Low,USA → UK
103035,249334,6482,16,USA,China,Sea,PIL (Pacific International Lines),2023-11-11,2023-11-13,2023-11-19,2023-11-28,9,Delayed,Customs,46390.37,Low,USA → China
103036,206144,8124,8,Germany,India,Road,Cargo Carriers,2023-01-20,2023-01-23,2023-02-01,2023-02-02,1,Delayed,Port Congestion,35846.62,Medium,Germany → India
103037,206627,7566,1,UK,India,Air,British Airways (IAG),2023-10-21,2023-10-22,2023-10-29,2023-10-31,2,Delayed,Documentation Issues,52726.13,Medium,UK → India
103038,229891,6957,14,USA,Germany,Sea,MSC (Mediterranean Shipping Company),2024-02-20,2024-02-24,2024-03-04,2024-03-06,2,Delayed,Customs,28081.58,Low,USA → Germany
103039,220157,8779,2,Germany,China,Sea,COSCO,2023-08-25,2023-08-26,2023-09-02,2023-09-07,5,Delayed,Port Congestion,69298.49,Low,Germany → China
103040,207687,8737,4,UK,USA,Sea,MSC (Mediterranean Shipping Company),2024-04-22,2024-04-24,2024-05-02,2024-05-12,10,Delayed,Weather,56658.52,High,UK → USA
103041,223891,6622,10,China,Brazil,Sea,PIL (Pacific International Lines),2023-12-03,2023-12-07,2023-12-12,2023-12-19,7,Delayed,Weather,47925.95,Low,China → Brazil
103042,234851,5515,20,Netherlands,Germany,Air,Etihad (EY),2023-12-04,2023-12-09,2023-12-22,2023-12-22,0,On-Time,,34179.76,Medium,Netherlands → Germany
103043,221441,5646,19,India,Netherlands,Road,DHL,2024-10-24,2024-10-27,2024-11-14,2024-11-17,3,Delayed,Documentation Issues,68457.94,Medium,India → Netherlands
103044,262477,8265,3,South Africa,USA,Air,British Airways (IAG),2023-01-21,2023-01-23,2023-02-02,2023-02-05,3,Delayed,Documentation Issues,57916.95,High,South Africa → USA
103045,297223,6233,15,UK,India,Air,Kenya Airways (KQ),2023-11-29,2023-11-30,2023-12-06,2023-12-06,0,On-Time,,54258.02,High,UK → India
103046,279313,7305,1,Brazil,USA,Air,Air France-KLM (AFKLM),2024-10-13,2024-10-14,2024-11-01,2024-11-05,4,Delayed,Port Congestion,63339.59,Medium,Brazil → USA
103047,208854,8541,10,Germany,UK,Air,Kenya Airways (KQ),2024-05-30,2024-06-03,2024-06-15,2024-06-16,1,Delayed,Port Congestion,24539.32,Low,Germany → UK
103048,206880,7926,10,USA,Brazil,Road,DHL,2023-05-08,2023-05-12,2023-06-01,2023-06-05,4,Delayed,Carrier Issues,11627.01,Low,USA → Brazil
103049,298294,5250,14,India,China,Sea,ONE (Ocean Network Express),2024-08-07,2024-08-09,2024-08-20,2024-09-01,12,Delayed,Port Congestion,71740.88,Low,India → China
103050,275309,6639,19,China,Germany,Sea,ONE (Ocean Network Express),2023-08-06,2023-08-11,2023-08-21,2023-08-21,0,On-Time,,59547.65,Low,China → Germany
103051,245450,5714,17,India,Germany,Road,Cargo Carriers,2023-08-16,2023-08-19,2023-09-07,2023-09-07,0,On-Time,,15661.47,Low,India → Germany
103052,212924,8653,8,Germany,USA,Air,Kenya Airways (KQ),2023-08-27,2023-08-30,2023-09-14,2023-09-15,1,Delayed,Customs,47551.28,Low,Germany → USA
103053,227288,5206,6,Germany,China,Sea,ONE (Ocean Network Express),2023-04-14,2023-04-16,2023-04-25,2023-04-28,3,Delayed,Port Congestion,57103.32,Medium,Germany → China
103054,202836,7594,19,India,Netherlands,Sea,MSC (Mediterranean Shipping Company),2024-04-14,2024-04-16,2024-04-22,2024-05-07,15,Delayed,Customs,18031.21,High,India → Netherlands
103055,242493,8751,3,South Africa,Brazil,Air,Etihad (EY),2023-09-12,2023-09-14,2023-09-29,2023-09-29,0,On-Time,,8091.98,High,South Africa → Brazil
103056,263894,7902,3,South Africa,Germany,Sea,ONE (Ocean Network Express),2024-07-01,2024-07-05,2024-07-11,2024-07-15,4,Delayed,Carrier Issues,71745.64,Medium,South Africa → Germany
103057,283106,7860,2,Germany,India,Air,Etihad (EY),2024-10-25,2024-10-28,2024-11-12,2024-11-14,2,Delayed,Documentation Issues,23610.58,High,Germany → India
103058,277821,7542,6,South Africa,Germany,Sea,Maersk,2023-05-15,2023-05-18,2023-05-30,2023-05-30,0,On-Time,,38791.19,High,South Africa → Germany
103059,263742,8156,17,China,Brazil,Road,DHL,2023-09-13,2023-09-16,2023-09-21,2023-09-22,1,Delayed,Port Congestion,53946.77,High,China → Brazil
103060,295581,7820,10,Brazil,India,Sea,Maersk,2024-09-23,2024-09-27,2024-10-05,2024-10-13,8,Delayed,Port Congestion,52208.48,Medium,Brazil → India
103061,246916,7032,4,South Africa,Brazil,Sea,MSC (Mediterranean Shipping Company),2023-06-27,2023-07-02,2023-07-11,2023-07-16,5,Delayed,Port Congestion,31308.89,High,South Africa → Brazil
103062,256437,5492,14,USA,Germany,Air,Air France-KLM (AFKLM),2024-11-16,2024-11-21,2024-12-07,2024-12-08,1,Delayed,Documentation Issues,18571.04,High,USA → Germany
103063,201213,8579,1,India,USA,Sea,Maersk,2023-11-17,2023-11-18,2023-12-02,2023-12-06,4,Delayed,Customs,5050.39,Low,India → USA
103064,273711,7701,13,India,Brazil,Sea,PIL (Pacific International Lines),2024-09-01,2024-09-05,2024-09-24,2024-09-24,0,On-Time,,65917.57,Medium,India → Brazil
103065,224883,7809,7,UK,Germany,Sea,Maersk,2024-06-01,2024-06-02,2024-06-08,2024-06-16,8,Delayed,Weather,4265.72,Medium,UK → Germany
103066,298868,6710,4,Netherlands,Brazil,Air,Air France-KLM (AFKLM),2023-08-10,2023-08-15,2023-08-24,2023-08-29,5,Delayed,Documentation Issues,62498.29,Low,Netherlands → Brazil
103067,265645,7282,4,India,Netherlands,Road,DHL,2023-02-09,2023-02-12,2023-03-01,2023-03-04,3,Delayed,Weather,29554.66,High,India → Netherlands
103068,272726,7142,4,South Africa,UK,Road,FedEx,2024-07-02,2024-07-05,2024-07-12,2024-07-15,3,Delayed,Carrier Issues,61480.22,Medium,South Africa → UK
103069,255111,8813,20,China,South Africa,Sea,Maersk,2024-11-07,2024-11-12,2024-11-29,2024-12-09,10,Delayed,Port Congestion,74501.31,Low,China → South Africa
103070,270294,8107,6,South Africa,India,Sea,MSC (Mediterranean Shipping Company),2024-06-20,2024-06-21,2024-06-26,2024-06-26,0,On-Time,,36458.39,High,South Africa → India
103071,293655,6999,6,Netherlands,South Africa,Air,Air France-KLM (AFKLM),2024-10-15,2024-10-20,2024-10-28,2024-11-02,5,Delayed,Port Congestion,34109.72,Low,Netherlands → South Africa
103072,225317,6876,7,South Africa,USA,Sea,ONE (Ocean Network Express),2023-01-19,2023-01-23,2023-02-04,2023-02-12,8,Delayed,Weather,71997.62,High,South Africa → USA
103073,206516,8148,13,Brazil,South Africa,Sea,COSCO,2024-09-04,2024-09-09,2024-09-25,2024-10-10,15,Delayed,Weather,48474.2,Medium,Brazil → South Africa
103074,237231,7488,18,USA,Netherlands,Sea,PIL (Pacific International Lines),2023-03-23,2023-03-26,2023-04-12,2023-04-15,3,Delayed,Documentation Issues,20494.22,High,USA → Netherlands
103075,256987,6552,17,India,Brazil,Road,FedEx,2024-04-05,2024-04-08,2024-04-15,2024-04-23,8,Delayed,Carrier Issues,25984.35,Medium,India → Brazil
103076,213235,5344,14,Germany,UK,Sea,PIL (Pacific International Lines),2023-02-16,2023-02-19,2023-03-07,2023-03-17,10,Delayed,Documentation Issues,16334.89,Medium,Germany → UK
103077,232629,8793,3,India,Brazil,Air,Air France-KLM (AFKLM),2024-11-02,2024-11-06,2024-11-17,2024-11-20,3,Delayed,Carrier Issues,69967.83,High,India → Brazil
103078,294340,5132,5,South Africa,USA,Road,FedEx,2024-03-14,2024-03-17,2024-03-28,2024-03-31,3,Delayed,Customs,58019.25,Low,South Africa → USA
103079,262497,6974,8,China,Germany,Road,DHL,2023-04-12,2023-04-16,2023-05-06,2023-05-08,2,Delayed,Carrier Issues,36596.32,Low,China → Germany
103080,221087,8439,14,China,Netherlands,Sea,ONE (Ocean Network Express),2024-07-14,2024-07-18,2024-07-27,2024-08-09,13,Delayed,Weather,64056.43,High,China → Netherlands
103081,234422,7722,2,USA,Germany,Sea,ONE (Ocean Network Express),2023-12-12,2023-12-15,2023-12-20,2023-12-27,7,Delayed,Weather,74762.29,Medium,USA → Germany
103082,277313,5128,17,UK,Brazil,Road,DHL,2024-11-12,2024-11-17,2024-11-28,2024-11-28,0,On-Time,,43034.11,Medium,UK → Brazil
103083,252620,7584,15,Germany,USA,Road,Cargo Carriers,2024-05-04,2024-05-06,2024-05-20,2024-05-20,0,On-Time,,28935.48,Medium,Germany → USA
103084,228122,5054,7,Netherlands,Germany,Sea,MSC (Mediterranean Shipping Company),2024-06-22,2024-06-24,2024-06-30,2024-07-06,6,Delayed,Weather,3213.24,High,Netherlands → Germany
103085,238148,5915,11,USA,India,Road,FedEx,2024-09-25,2024-09-27,2024-10-02,2024-10-05,3,Delayed,Documentation Issues,52181.5,Low,USA → India
103086,236435,5435,15,Brazil,USA,Road,Cargo Carriers,2024-02-27,2024-03-01,2024-03-14,2024-03-16,2,Delayed,Documentation Issues,56840.02,High,Brazil → USA
103087,267106,7536,16,UK,Germany,Air,Qatar Airways (QR),2023-04-13,2023-04-18,2023-05-05,2023-05-09,4,Delayed,Customs,11750.14,High,UK → Germany
103088,259289,8186,11,Brazil,UK,Sea,Maersk,2023-01-05,2023-01-07,2023-01-16,2023-01-16,0,On-Time,,19486.07,High,Brazil → UK
103089,229419,8672,10,China,South Africa,Sea,PIL (Pacific International Lines),2024-04-24,2024-04-28,2024-05-06,2024-05-13,7,Delayed,Customs,27597.5,Low,China → South Africa
103090,248360,7124,19,UK,Brazil,Air,Qatar Airways (QR),2023-04-15,2023-04-20,2023-04-30,2023-04-30,0,On-Time,,58143.01,Low,UK → Brazil
103091,201569,6379,3,South Africa,UK,Sea,PIL (Pacific International Lines),2023-02-14,2023-02-19,2023-02-27,2023-03-09,10,Delayed,Customs,17095.73,High,South Africa → UK
103092,263936,7159,18,Germany,Brazil,Sea,PIL (Pacific International Lines),2024-10-12,2024-10-17,2024-10-23,2024-10-29,6,Delayed,Carrier Issues,42208.66,High,Germany → Brazil
103093,254563,5339,11,USA,Germany,Sea,PIL (Pacific International Lines),2024-09-18,2024-09-21,2024-10-05,2024-10-14,9,Delayed,Port Congestion,23416.89,High,USA → Germany
103094,218972,5655,9,UK,Germany,Road,DHL,2023-09-15,2023-09-20,2023-10-07,2023-10-07,0,On-Time,,15163.07,High,UK → Germany
103095,232023,8556,15,Germany,USA,Sea,Maersk,2023-11-04,2023-11-07,2023-11-13,2023-11-26,13,Delayed,Customs,70783.62,High,Germany → USA
103096,269863,5129,5,South Africa,India,Road,FedEx,2024-10-08,2024-10-13,2024-10-21,2024-10-27,6,Delayed,Port Congestion,59310.98,Low,South Africa → India
103097,299907,6018,19,South Africa,UK,Air,Kenya Airways (KQ),2023-03-29,2023-03-30,2023-04-12,2023-04-15,3,Delayed,Documentation Issues,69870.27,High,South Africa → UK
103098,265714,7325,4,Netherlands,India,Air,British Airways (IAG),2024-09-22,2024-09-24,2024-10-09,2024-10-10,1,Delayed,Documentation Issues,71774.57,Low,Netherlands → India
103099,278544,5585,10,UK,India,Sea,PIL (Pacific International Lines),2024-07-27,2024-08-01,2024-08-12,2024-08-21,9,Delayed,Port Congestion,5690.9,High,UK → India
103100,228894,6072,3,Germany,India,Air,Etihad (EY),2023-03-13,2023-03-18,2023-03-26,2023-03-26,0,On-Time,,9203.96,Low,Germany → India
103101,283032,5424,10,China,USA,Sea,Maersk,2023-08-26,2023-08-28,2023-09-12,2023-09-23,11,Delayed,Weather,33925.14,Low,China → USA
103102,287623,5009,10,Germany,UK,Sea,Maersk,2024-05-29,2024-06-01,2024-06-19,2024-07-04,15,Delayed,Weather,43366.82,Medium,Germany → UK
103103,206260,8304,13,India,USA,Air,Qatar Airways (QR),2024-11-07,2024-11-12,2024-12-01,2024-12-05,4,Delayed,Carrier Issues,16738.33,High,India → USA
103104,225943,5428,9,Netherlands,Germany,Sea,PIL (Pacific International Lines),2023-10-06,2023-10-09,2023-10-29,2023-11-01,3,Delayed,Customs,71031.08,High,Netherlands → Germany
103105,259994,6343,16,Brazil,South Africa,Sea,Maersk,2024-04-10,2024-04-13,2024-04-18,2024-04-26,8,Delayed,Customs,16894.8,Medium,Brazil → South Africa
103106,234802,6057,20,Brazil,UK,Road,Cargo Carriers,2024-06-21,2024-06-25,2024-06-30,2024-06-30,0,On-Time,,45715.88,High,Brazil → UK
103107,232365,7492,4,UK,South Africa,Air,Kenya Airways (KQ),2024-09-21,2024-09-24,2024-10-01,2024-10-04,3,Delayed,Customs,61370.71,Medium,UK → South Africa
103108,239381,5290,1,Netherlands,India,Sea,Maersk,2023-08-18,2023-08-20,2023-09-07,2023-09-16,9,Delayed,Documentation Issues,26943.87,High,Netherlands → India
103109,292120,7645,18,China,South Africa,Sea,PIL (Pacific International Lines),2024-02-11,2024-02-13,2024-02-20,2024-02-20,0,On-Time,,51722.94,High,China → South Africa
103110,210644,5109,18,Brazil,South Africa,Sea,ONE (Ocean Network Express),2023-10-30,2023-11-03,2023-11-11,2023-11-12,1,Delayed,Customs,24836.82,Medium,Brazil → South Africa
103111,204908,6591,10,China,Germany,Air,Qatar Airways (QR),2024-03-27,2024-03-30,2024-04-16,2024-04-17,1,Delayed,Documentation Issues,45359.09,Low,China → Germany
103112,249620,8173,19,Netherlands,South Africa,Road,Cargo Carriers,2023-10-06,2023-10-11,2023-10-24,2023-10-26,2,Delayed,Carrier Issues,6130.89,High,Netherlands → South Africa
103113,285148,6009,13,Netherlands,Germany,Air,Emirates (EK),2023-02-24,2023-02-28,2023-03-19,2023-03-19,0,On-Time,,1290.73,High,Netherlands → Germany
103114,258263,6991,8,Brazil,Netherlands,Sea,ONE (Ocean Network Express),2024-08-10,2024-08-13,2024-08-24,2024-09-01,8,Delayed,Customs,61374.62,High,Brazil → Netherlands
103115,258215,7161,4,USA,China,Air,Kenya Airways (KQ),2023-04-20,2023-04-25,2023-05-13,2023-05-15,2,Delayed,Weather,74459.84,Medium,USA → China
103116,280751,5096,6,China,UK,Sea,ONE (Ocean Network Express),2023-10-28,2023-10-29,2023-11-14,2023-11-20,6,Delayed,Port Congestion,63841.41,Medium,China → UK
103117,258686,6144,8,Germany,China,Air,Air France-KLM (AFKLM),2024-11-08,2024-11-13,2024-11-27,2024-11-27,0,On-Time,,50105.8,Low,Germany → China
103118,253366,7872,11,South Africa,Germany,Air,Etihad (EY),2024-08-04,2024-08-05,2024-08-25,2024-08-29,4,Delayed,Weather,61572.22,Low,South Africa → Germany
103119,230688,6475,8,China,USA,Air,Qatar Airways (QR),2024-09-24,2024-09-29,2024-10-09,2024-10-14,5,Delayed,Documentation Issues,47361.57,Medium,China → USA
103120,228107,7946,13,UK,South Africa,Air,Air France-KLM (AFKLM),2024-09-20,2024-09-24,2024-10-13,2024-10-14,1,Delayed,Customs,8678.66,Medium,UK → South Africa
103121,228371,8938,19,Netherlands,UK,Sea,PIL (Pacific International Lines),2023-06-08,2023-06-11,2023-07-01,2023-07-04,3,Delayed,Customs,69752.99,High,Netherlands → UK
103122,297812,8325,18,Netherlands,South Africa,Sea,COSCO,2024-01-21,2024-01-24,2024-02-05,2024-02-14,9,Delayed,Carrier Issues,12354.1,Medium,Netherlands → South Africa
103123,286357,8326,13,Brazil,China,Sea,Maersk,2023-09-25,2023-09-26,2023-10-08,2023-10-13,5,Delayed,Port Congestion,43661.51,High,Brazil → China
103124,263124,8757,20,South Africa,India,Sea,Maersk,2024-03-16,2024-03-17,2024-04-02,2024-04-08,6,Delayed,Port Congestion,42381.91,High,South Africa → India
103125,262611,8574,8,Netherlands,South Africa,Sea,PIL (Pacific International Lines),2024-09-14,2024-09-16,2024-09-24,2024-10-04,10,Delayed,Weather,29755.01,Medium,Netherlands → South Africa
103126,203210,6610,19,Brazil,China,Road,DHL,2024-01-15,2024-01-18,2024-02-04,2024-02-04,0,On-Time,,23367.21,High,Brazil → China
103127,277664,7191,20,India,China,Air,Emirates (EK),2023-10-31,2023-11-03,2023-11-19,2023-11-23,4,Delayed,Documentation Issues,1362.79,High,India → China
103128,278551,7938,8,Germany,South Africa,Road,DHL,2024-05-01,2024-05-02,2024-05-19,2024-05-22,3,Delayed,Documentation Issues,71578.58,Low,Germany → South Africa
103129,219780,6483,11,USA,Germany,Road,Cargo Carriers,2023-02-26,2023-03-01,2023-03-06,2023-03-07,1,Delayed,Carrier Issues,69369.82,Medium,USA → Germany
103130,207024,5029,2,UK,China,Air,Emirates (EK),2024-11-14,2024-11-15,2024-11-22,2024-11-23,1,Delayed,Port Congestion,32385.8,Medium,UK → China
103131,209229,8465,19,India,USA,Air,British Airways (IAG),2023-09-22,2023-09-25,2023-10-02,2023-10-03,1,Delayed,Customs,71119.35,High,India → USA
103132,200158,5192,18,India,Brazil,Air,Air France-KLM (AFKLM),2023-07-17,2023-07-22,2023-08-05,2023-08-05,0,On-Time,,50284.7,Medium,India → Brazil
103133,275099,7557,2,UK,Netherlands,Road,Cargo Carriers,2024-07-28,2024-08-01,2024-08-21,2024-08-28,7,Delayed,Customs,15551.52,High,UK → Netherlands
103134,209643,5251,9,UK,China,Sea,COSCO,2023-05-08,2023-05-12,2023-05-31,2023-06-07,7,Delayed,Customs,47481.59,Medium,UK → China
103135,247553,8970,11,UK,India,Sea,Maersk,2024-09-12,2024-09-14,2024-09-23,2024-10-02,9,Delayed,Weather,58135.41,Low,UK → India
103136,271689,5557,5,China,Germany,Sea,MSC (Mediterranean Shipping Company),2023-03-25,2023-03-30,2023-04-16,2023-04-27,11,Delayed,Port Congestion,9995.75,Medium,China → Germany
103137,208274,7613,8,Netherlands,India,Air,Etihad (EY),2023-07-14,2023-07-18,2023-07-31,2023-07-31,0,On-Time,,57578.7,Low,Netherlands → India
103138,282285,6787,20,Germany,USA,Sea,COSCO,2023-07-13,2023-07-16,2023-07-23,2023-08-01,9,Delayed,Documentation Issues,63723.64,Medium,Germany → USA
103139,235902,5061,8,USA,South Africa,Air,British Airways (IAG),2024-11-13,2024-11-14,2024-11-26,2024-11-27,1,Delayed,Customs,73335.8,High,USA → South Africa
103140,269947,5611,13,Netherlands,Germany,Sea,Maersk,2023-06-29,2023-07-03,2023-07-15,2023-07-26,11,Delayed,Documentation Issues,44154.83,Low,Netherlands → Germany
103141,281869,7325,11,Netherlands,Brazil,Air,Etihad (EY),2023-11-17,2023-11-19,2023-12-07,2023-12-07,0,On-Time,,57359.16,Medium,Netherlands → Brazil
103142,239489,7800,17,Germany,India,Air,Air France-KLM (AFKLM),2024-10-06,2024-10-10,2024-10-28,2024-10-29,1,Delayed,Carrier Issues,9359.46,High,Germany → India
103143,209749,6266,8,Germany,China,Air,Kenya Airways (KQ),2023-09-21,2023-09-22,2023-09-27,2023-09-27,0,On-Time,,24715.12,Medium,Germany → China
103144,262770,5348,11,Germany,Netherlands,Road,FedEx,2024-08-31,2024-09-01,2024-09-18,2024-09-22,4,Delayed,Customs,58719.91,Low,Germany → Netherlands
103145,262771,8805,20,China,India,Air,Qatar Airways (QR),2024-08-13,2024-08-14,2024-08-23,2024-08-25,2,Delayed,Weather,53779.71,Medium,China → India
103146,251140,8906,8,India,USA,Air,Emirates (EK),2024-02-27,2024-02-29,2024-03-17,2024-03-17,0,On-Time,,30249.96,High,India → USA
103147,228359,5597,7,Germany,Netherlands,Road,FedEx,2023-03-16,2023-03-21,2023-03-26,2023-03-26,0,On-Time,,13965.47,Medium,Germany → Netherlands
103148,245180,7694,20,Brazil,Germany,Road,FedEx,2024-04-24,2024-04-26,2024-05-15,2024-05-17,2,Delayed,Carrier Issues,15471.84,Medium,Brazil → Germany
103149,264076,8492,19,Germany,Netherlands,Sea,Maersk,2024-07-31,2024-08-02,2024-08-15,2024-08-17,2,Delayed,Documentation Issues,20937.99,High,Germany → Netherlands
103150,209632,5263,16,UK,USA,Air,Kenya Airways (KQ),2024-04-11,2024-04-12,2024-04-23,2024-04-26,3,Delayed,Carrier Issues,32501.54,Medium,UK → USA
103151,251504,8923,15,Netherlands,UK,Sea,Maersk,2023-04-16,2023-04-18,2023-05-04,2023-05-09,5,Delayed,Carrier Issues,22583.11,High,Netherlands → UK
103152,226907,5851,1,Netherlands,USA,Air,British Airways (IAG),2023-02-13,2023-02-16,2023-03-05,2023-03-05,0,On-Time,,71761.81,High,Netherlands → USA
103153,297401,8881,17,UK,Germany,Air,British Airways (IAG),2023-06-20,2023-06-23,2023-07-02,2023-07-03,1,Delayed,Carrier Issues,35508.99,High,UK → Germany
103154,214500,5161,16,UK,USA,Road,Cargo Carriers,2024-06-21,2024-06-23,2024-06-30,2024-06-30,0,On-Time,,13710.6,Medium,UK → USA
103155,230084,7933,14,South Africa,USA,Sea,COSCO,2023-12-24,2023-12-26,2024-01-05,2024-01-05,0,On-Time,,1197.53,High,South Africa → USA
103156,200862,5262,20,India,China,Air,British Airways (IAG),2023-10-30,2023-11-01,2023-11-21,2023-11-21,0,On-Time,,19750.44,Low,India → China
